crawl,mimetype,pages,urls,%pages/crawl
CC-MAIN-2021-25,text/x-vcalendar,7872,7872,0.0003
CC-MAIN-2021-25,text/x-vcard,41152,41099,0.0017
CC-MAIN-2021-25,text/xml,1667911,1665423,0.0679
CC-MAIN-2021-25,unknown/unknown,5895,5895,0.0002
CC-MAIN-2021-25,video/mp4,63484,63337,0.0026
CC-MAIN-2021-25,video/webm,2671,2666,0.0001
CC-MAIN-2021-25,video/x-ms-asf,10180,10175,0.0004
CC-MAIN-2021-31,<other>,1563477,1557136,0.0494
CC-MAIN-2021-31,application/atom+xml,2085924,2085547,0.0659
CC-MAIN-2021-31,application/download,50355,50345,0.0016
CC-MAIN-2021-31,application/epub+zip,26624,26615,0.0008
CC-MAIN-2021-31,application/force-download,77001,76997,0.0024
CC-MAIN-2021-31,application/javascript,8714,8712,0.0003
CC-MAIN-2021-31,application/json,517344,516814,0.0163
CC-MAIN-2021-31,application/ld+json,17848,17844,0.0006
CC-MAIN-2021-31,application/marc,8495,8495,0.0003
CC-MAIN-2021-31,application/msword,60261,60118,0.0019
CC-MAIN-2021-31,application/octet-stream,861337,860127,0.0272
CC-MAIN-2021-31,application/octetstream,2918,2918,0.0001
CC-MAIN-2021-31,application/pdf,8156251,8135596,0.2577
CC-MAIN-2021-31,application/pgp-encrypted,1878,1878,0.0001
CC-MAIN-2021-31,application/pgp-signature,25125,25122,0.0008
CC-MAIN-2021-31,application/postscript,2523,2523,0.0001
CC-MAIN-2021-31,application/rdf+xml,71560,71550,0.0023
CC-MAIN-2021-31,application/rss+xml,1604468,1602867,0.0507
CC-MAIN-2021-31,application/rtf,29670,29662,0.0009
CC-MAIN-2021-31,application/save-to-disk,3,3,0.0000
CC-MAIN-2021-31,application/text,53017,53015,0.0017
CC-MAIN-2021-31,application/unknown,5462,5462,0.0002
CC-MAIN-2021-31,application/vnd.android.package-archive,6629,6567,0.0002
CC-MAIN-2021-31,application/vnd.google-earth.kml+xml,29439,29436,0.0009
CC-MAIN-2021-31,application/vnd.google-earth.kmz,10254,10254,0.0003
CC-MAIN-2021-31,application/vnd.ms-excel,35208,35187,0.0011
CC-MAIN-2021-31,application/vnd.ms-powerpoint,24477,24475,0.0008
CC-MAIN-2021-31,application/vnd.ms-word,10300,10299,0.0003
CC-MAIN-2021-31,application/vnd.oasis.opendocument.text,17502,17499,0.0006
CC-MAIN-2021-31,application/vnd.openxmlformats-officedocument.presentationml.presentation,5938,5929,0.0002
CC-MAIN-2021-31,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,30530,30512,0.0010
CC-MAIN-2021-31,application/vnd.openxmlformats-officedocument.wordprocessingml.document,53926,53828,0.0017
CC-MAIN-2021-31,application/vnd.wap.xhtml+xml,2276,2265,0.0001
CC-MAIN-2021-31,application/x-bibtex,51755,51749,0.0016
CC-MAIN-2021-31,application/x-bittorrent,3349,3343,0.0001
CC-MAIN-2021-31,application/x-bzip2,35770,35769,0.0011
CC-MAIN-2021-31,application/x-debian-package,154,154,0.0000
CC-MAIN-2021-31,application/x-download,18632,18024,0.0006
CC-MAIN-2021-31,application/x-endnote-refer,86835,86828,0.0027
CC-MAIN-2021-31,application/x-gzip,18804,18799,0.0006
CC-MAIN-2021-31,application/x-httpd-php,7405,7382,0.0002
CC-MAIN-2021-31,application/x-java-jnlp-file,6608,6608,0.0002
CC-MAIN-2021-31,application/x-javascript,7032,7029,0.0002
CC-MAIN-2021-31,application/x-json,24,24,0.0000
CC-MAIN-2021-31,application/x-mobipocket-ebook,3875,3875,0.0001
CC-MAIN-2021-31,application/x-msdownload,5518,5436,0.0002
CC-MAIN-2021-31,application/x-netcdf,4531,4531,0.0001
CC-MAIN-2021-31,application/x-rar-compressed,1900,1892,0.0001
CC-MAIN-2021-31,application/x-research-info-systems,186717,186661,0.0059
CC-MAIN-2021-31,application/x-shockwave-flash,6096,6072,0.0002
CC-MAIN-2021-31,application/x-tar,6907,6904,0.0002
CC-MAIN-2021-31,application/x-tex,3117,3117,0.0001
CC-MAIN-2021-31,application/x-troff-man,12616,12615,0.0004
CC-MAIN-2021-31,application/x-zip-compressed,12555,12519,0.0004
CC-MAIN-2021-31,application/xhtml+xml,1274710,1272736,0.0403
CC-MAIN-2021-31,application/xml,678113,677388,0.0214
CC-MAIN-2021-31,application/zip,87681,87185,0.0028
CC-MAIN-2021-31,audio/mp3,3232,3230,0.0001
CC-MAIN-2021-31,audio/mpeg,61666,61395,0.0019
CC-MAIN-2021-31,audio/x-mpegurl,16370,16366,0.0005
CC-MAIN-2021-31,audio/x-pn-realaudio,2088,2082,0.0001
CC-MAIN-2021-31,audio/x-scpls,4155,4154,0.0001
CC-MAIN-2021-31,audio/x-wav,2917,2917,0.0001
CC-MAIN-2021-31,binary/octet-stream,11667,11638,0.0004
CC-MAIN-2021-31,image/gif,107449,107048,0.0034
CC-MAIN-2021-31,image/jp2,1139,1139,0.0000
CC-MAIN-2021-31,image/jpeg,4563478,4551409,0.1442
CC-MAIN-2021-31,image/jpg,51210,50980,0.0016
CC-MAIN-2021-31,image/pjpeg,6172,6086,0.0002
CC-MAIN-2021-31,image/png,991932,989748,0.0313
CC-MAIN-2021-31,image/svg+xml,21549,21496,0.0007
CC-MAIN-2021-31,image/tiff,9514,9511,0.0003
CC-MAIN-2021-31,image/vnd.djvu,2046,2046,0.0001
CC-MAIN-2021-31,image/webp,2378,2377,0.0001
CC-MAIN-2021-31,message/rfc822,9583,9583,0.0003
CC-MAIN-2021-31,text/calendar,624211,624074,0.0197
CC-MAIN-2021-31,text/css,8947,8942,0.0003
CC-MAIN-2021-31,text/csv,98476,98452,0.0031
CC-MAIN-2021-31,text/directory,5832,5830,0.0002
CC-MAIN-2021-31,text/enriched,19445,19443,0.0006
CC-MAIN-2021-31,text/html,3137295751,3120545142,99.1219
CC-MAIN-2021-31,text/javascript,5844,5838,0.0002
CC-MAIN-2021-31,text/pdf,107,107,0.0000
CC-MAIN-2021-31,text/plain,1319130,1318450,0.0417
CC-MAIN-2021-31,text/prs.lines.tag,616,616,0.0000
CC-MAIN-2021-31,text/tab-separated-values,8961,8961,0.0003
CC-MAIN-2021-31,text/turtle,28260,28259,0.0009
CC-MAIN-2021-31,text/vcard,24403,24400,0.0008
CC-MAIN-2021-31,text/x-bibtex,10149,10049,0.0003
CC-MAIN-2021-31,text/x-c,2610,2606,0.0001
CC-MAIN-2021-31,text/x-csrc,15418,15418,0.0005
CC-MAIN-2021-31,text/x-diff,4121,4121,0.0001
CC-MAIN-2021-31,text/x-patch,15567,15567,0.0005
CC-MAIN-2021-31,text/x-perl,2493,2493,0.0001
CC-MAIN-2021-31,text/x-vcalendar,7499,7499,0.0002
CC-MAIN-2021-31,text/x-vcard,40416,40406,0.0013
CC-MAIN-2021-31,text/xml,1633454,1631049,0.0516
CC-MAIN-2021-31,unknown/unknown,5757,5757,0.0002
CC-MAIN-2021-31,video/mp4,59009,58936,0.0019
CC-MAIN-2021-31,video/webm,2234,2232,0.0001
CC-MAIN-2021-31,video/x-ms-asf,5162,5161,0.0002
CC-MAIN-2021-39,<other>,2007143,2003001,0.0678
CC-MAIN-2021-39,application/atom+xml,3569655,3569435,0.1206
CC-MAIN-2021-39,application/download,106199,106191,0.0036
CC-MAIN-2021-39,application/epub+zip,49034,48998,0.0017
CC-MAIN-2021-39,application/force-download,151980,151957,0.0051
CC-MAIN-2021-39,application/javascript,8897,8894,0.0003
CC-MAIN-2021-39,application/json,708745,708365,0.0239
CC-MAIN-2021-39,application/ld+json,18538,18523,0.0006
CC-MAIN-2021-39,application/marc,10975,10975,0.0004
CC-MAIN-2021-39,application/msword,99356,99147,0.0034
CC-MAIN-2021-39,application/octet-stream,1338162,1336725,0.0452
CC-MAIN-2021-39,application/octetstream,9860,9852,0.0003
CC-MAIN-2021-39,application/pdf,26854739,26775565,0.9073
CC-MAIN-2021-39,application/pgp-encrypted,2206,2206,0.0001
CC-MAIN-2021-39,application/pgp-signature,64507,64487,0.0022
CC-MAIN-2021-39,application/postscript,6873,6868,0.0002
CC-MAIN-2021-39,application/rdf+xml,98371,98354,0.0033
CC-MAIN-2021-39,application/rss+xml,2346462,2344615,0.0793
CC-MAIN-2021-39,application/rtf,36019,35979,0.0012
CC-MAIN-2021-39,application/save-to-disk,447,447,0.0000
CC-MAIN-2021-39,application/text,74604,74599,0.0025
CC-MAIN-2021-39,application/unknown,8797,8790,0.0003
CC-MAIN-2021-39,application/vnd.android.package-archive,8119,8018,0.0003
CC-MAIN-2021-39,application/vnd.google-earth.kml+xml,41396,41392,0.0014
CC-MAIN-2021-39,application/vnd.google-earth.kmz,12185,12184,0.0004
CC-MAIN-2021-39,application/vnd.ms-excel,62223,62092,0.0021
CC-MAIN-2021-39,application/vnd.ms-powerpoint,34083,34076,0.0012
CC-MAIN-2021-39,application/vnd.ms-word,17102,17102,0.0006
CC-MAIN-2021-39,application/vnd.oasis.opendocument.text,26303,26291,0.0009
CC-MAIN-2021-39,application/vnd.openxmlformats-officedocument.presentationml.presentation,10780,10760,0.0004
CC-MAIN-2021-39,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,48500,48424,0.0016
CC-MAIN-2021-39,application/vnd.openxmlformats-officedocument.wordprocessingml.document,91566,91176,0.0031
CC-MAIN-2021-39,application/vnd.wap.xhtml+xml,9047,8998,0.0003
CC-MAIN-2021-39,application/x-bibtex,96580,96580,0.0033
CC-MAIN-2021-39,application/x-bittorrent,5336,5335,0.0002
CC-MAIN-2021-39,application/x-bzip2,7423,7423,0.0003
CC-MAIN-2021-39,application/x-debian-package,442,442,0.0000
CC-MAIN-2021-39,application/x-download,31477,30894,0.0011
CC-MAIN-2021-39,application/x-endnote-refer,115645,115645,0.0039
CC-MAIN-2021-39,application/x-gzip,29036,29009,0.0010
CC-MAIN-2021-39,application/x-httpd-php,8477,8455,0.0003
CC-MAIN-2021-39,application/x-java-jnlp-file,9882,9838,0.0003
CC-MAIN-2021-39,application/x-javascript,10959,10845,0.0004
CC-MAIN-2021-39,application/x-json,40,40,0.0000
CC-MAIN-2021-39,application/x-mobipocket-ebook,7917,7914,0.0003
CC-MAIN-2021-39,application/x-msdownload,10543,10425,0.0004
CC-MAIN-2021-39,application/x-netcdf,21883,21883,0.0007
CC-MAIN-2021-39,application/x-rar-compressed,3951,3931,0.0001
CC-MAIN-2021-39,application/x-research-info-systems,263572,263539,0.0089
CC-MAIN-2021-39,application/x-shockwave-flash,11723,11664,0.0004
CC-MAIN-2021-39,application/x-tar,11645,11642,0.0004
CC-MAIN-2021-39,application/x-tex,8667,8658,0.0003
CC-MAIN-2021-39,application/x-troff-man,13381,13381,0.0005
CC-MAIN-2021-39,application/x-zip-compressed,20088,20002,0.0007
CC-MAIN-2021-39,application/xhtml+xml,1453998,1451604,0.0491
CC-MAIN-2021-39,application/xml,957363,956624,0.0323
CC-MAIN-2021-39,application/zip,151603,150703,0.0051
CC-MAIN-2021-39,audio/mp3,5216,5205,0.0002
CC-MAIN-2021-39,audio/mpeg,117470,116491,0.0040
CC-MAIN-2021-39,audio/x-mpegurl,19258,19242,0.0007
CC-MAIN-2021-39,audio/x-pn-realaudio,3912,3897,0.0001
CC-MAIN-2021-39,audio/x-scpls,6421,6415,0.0002
CC-MAIN-2021-39,audio/x-wav,5211,5203,0.0002
CC-MAIN-2021-39,binary/octet-stream,40081,40060,0.0014
CC-MAIN-2021-39,image/gif,172147,171565,0.0058
CC-MAIN-2021-39,image/jp2,618,618,0.0000
CC-MAIN-2021-39,image/jpeg,5337701,5325873,0.1803
CC-MAIN-2021-39,image/jpg,83323,82862,0.0028
CC-MAIN-2021-39,image/pjpeg,11858,11828,0.0004
CC-MAIN-2021-39,image/png,953807,951344,0.0322
CC-MAIN-2021-39,image/svg+xml,25970,25847,0.0009
CC-MAIN-2021-39,image/tiff,17322,17318,0.0006
CC-MAIN-2021-39,image/vnd.djvu,6726,6715,0.0002
CC-MAIN-2021-39,image/webp,6999,6998,0.0002
CC-MAIN-2021-39,message/rfc822,15279,15278,0.0005
CC-MAIN-2021-39,text/calendar,1097236,1096954,0.0371
CC-MAIN-2021-39,text/css,12936,12929,0.0004
CC-MAIN-2021-39,text/csv,166420,166394,0.0056
CC-MAIN-2021-39,text/directory,9288,9288,0.0003
CC-MAIN-2021-39,text/enriched,24465,24463,0.0008
CC-MAIN-2021-39,text/html,2906066108,2888650788,98.1811
CC-MAIN-2021-39,text/javascript,10059,10051,0.0003
CC-MAIN-2021-39,text/pdf,272,272,0.0000
CC-MAIN-2021-39,text/plain,1921704,1920422,0.0649
CC-MAIN-2021-39,text/prs.lines.tag,27604,27604,0.0009
CC-MAIN-2021-39,text/tab-separated-values,20191,20191,0.0007
CC-MAIN-2021-39,text/turtle,35368,35358,0.0012
CC-MAIN-2021-39,text/vcard,43195,43191,0.0015
CC-MAIN-2021-39,text/x-bibtex,17825,17825,0.0006
CC-MAIN-2021-39,text/x-c,9826,9825,0.0003
CC-MAIN-2021-39,text/x-csrc,16279,16278,0.0005
CC-MAIN-2021-39,text/x-diff,6441,6440,0.0002
CC-MAIN-2021-39,text/x-patch,23844,23834,0.0008
CC-MAIN-2021-39,text/x-perl,4561,4561,0.0002
CC-MAIN-2021-39,text/x-vcalendar,12648,12647,0.0004
CC-MAIN-2021-39,text/x-vcard,76487,76396,0.0026
CC-MAIN-2021-39,text/xml,2186177,2182566,0.0739
CC-MAIN-2021-39,unknown/unknown,10333,10332,0.0003
CC-MAIN-2021-39,video/mp4,76581,76466,0.0026
CC-MAIN-2021-39,video/webm,4019,4007,0.0001
CC-MAIN-2021-39,video/x-ms-asf,10089,10078,0.0003
CC-MAIN-2021-43,<other>,2254695,2249607,0.0673
CC-MAIN-2021-43,application/atom+xml,2882868,2882714,0.0861
CC-MAIN-2021-43,application/download,114467,114456,0.0034
CC-MAIN-2021-43,application/epub+zip,47654,47623,0.0014
CC-MAIN-2021-43,application/force-download,155350,155298,0.0046
CC-MAIN-2021-43,application/javascript,10267,10264,0.0003
CC-MAIN-2021-43,application/json,767399,767198,0.0229
CC-MAIN-2021-43,application/ld+json,19136,19136,0.0006
CC-MAIN-2021-43,application/marc,12052,12052,0.0004
CC-MAIN-2021-43,application/msword,110655,110425,0.0033
CC-MAIN-2021-43,application/octet-stream,1567349,1565678,0.0468
CC-MAIN-2021-43,application/octetstream,11359,11359,0.0003
CC-MAIN-2021-43,application/pdf,33777876,33711794,1.0085
CC-MAIN-2021-43,application/pgp-encrypted,2937,2937,0.0001
CC-MAIN-2021-43,application/pgp-signature,71510,71444,0.0021
CC-MAIN-2021-43,application/postscript,7653,7648,0.0002
CC-MAIN-2021-43,application/rdf+xml,115998,115980,0.0035
CC-MAIN-2021-43,application/rss+xml,2242826,2241480,0.0670
CC-MAIN-2021-43,application/rtf,32855,32847,0.0010
CC-MAIN-2021-43,application/save-to-disk,128,128,0.0000
CC-MAIN-2021-43,application/text,78905,78904,0.0024
CC-MAIN-2021-43,application/unknown,15069,15069,0.0004
CC-MAIN-2021-43,application/vnd.android.package-archive,11883,11781,0.0004
CC-MAIN-2021-43,application/vnd.google-earth.kml+xml,46500,46485,0.0014
CC-MAIN-2021-43,application/vnd.google-earth.kmz,11042,11040,0.0003
CC-MAIN-2021-43,application/vnd.ms-excel,73593,73437,0.0022
CC-MAIN-2021-43,application/vnd.ms-powerpoint,38752,38727,0.0012
CC-MAIN-2021-43,application/vnd.ms-word,19855,19855,0.0006
CC-MAIN-2021-43,application/vnd.oasis.opendocument.text,39887,39875,0.0012
CC-MAIN-2021-43,application/vnd.openxmlformats-officedocument.presentationml.presentation,9977,9957,0.0003
CC-MAIN-2021-43,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,47550,47438,0.0014
CC-MAIN-2021-43,application/vnd.openxmlformats-officedocument.wordprocessingml.document,107045,106715,0.0032
CC-MAIN-2021-43,application/vnd.wap.xhtml+xml,8561,8523,0.0003
CC-MAIN-2021-43,application/x-bibtex,101077,101077,0.0030
CC-MAIN-2021-43,application/x-bittorrent,6785,6784,0.0002
CC-MAIN-2021-43,application/x-bzip2,28180,28179,0.0008
CC-MAIN-2021-43,application/x-debian-package,169,169,0.0000
CC-MAIN-2021-43,application/x-download,42831,42046,0.0013
CC-MAIN-2021-43,application/x-endnote-refer,125825,125824,0.0038
CC-MAIN-2021-43,application/x-gzip,43161,43154,0.0013
CC-MAIN-2021-43,application/x-httpd-php,6750,6723,0.0002
CC-MAIN-2021-43,application/x-java-jnlp-file,10637,10611,0.0003
CC-MAIN-2021-43,application/x-javascript,7854,7810,0.0002
CC-MAIN-2021-43,application/x-json,619,619,0.0000
CC-MAIN-2021-43,application/x-mobipocket-ebook,5138,5133,0.0002
CC-MAIN-2021-43,application/x-msdownload,11910,11702,0.0004
CC-MAIN-2021-43,application/x-netcdf,12465,12465,0.0004
CC-MAIN-2021-43,application/x-rar-compressed,4029,4019,0.0001
CC-MAIN-2021-43,application/x-research-info-systems,296807,296779,0.0089
CC-MAIN-2021-43,application/x-shockwave-flash,11424,11384,0.0003
CC-MAIN-2021-43,application/x-tar,15234,15222,0.0005
CC-MAIN-2021-43,application/x-tex,6724,6724,0.0002
CC-MAIN-2021-43,application/x-troff-man,19748,19741,0.0006
CC-MAIN-2021-43,application/x-zip-compressed,23965,23842,0.0007
CC-MAIN-2021-43,application/xhtml+xml,1595525,1593287,0.0476
CC-MAIN-2021-43,application/xml,940903,940135,0.0281
CC-MAIN-2021-43,application/zip,172761,171736,0.0052
CC-MAIN-2021-43,audio/mp3,7330,7330,0.0002
CC-MAIN-2021-43,audio/mpeg,114247,113414,0.0034
CC-MAIN-2021-43,audio/x-mpegurl,19586,19585,0.0006
CC-MAIN-2021-43,audio/x-pn-realaudio,2796,2796,0.0001
CC-MAIN-2021-43,audio/x-scpls,4540,4534,0.0001
CC-MAIN-2021-43,audio/x-wav,4836,4775,0.0001
CC-MAIN-2021-43,binary/octet-stream,34749,34709,0.0010
CC-MAIN-2021-43,image/gif,169056,168282,0.0050
CC-MAIN-2021-43,image/jp2,776,776,0.0000
CC-MAIN-2021-43,image/jpeg,5294591,5278911,0.1581
CC-MAIN-2021-43,image/jpg,77574,76992,0.0023
CC-MAIN-2021-43,image/pjpeg,13289,13278,0.0004
CC-MAIN-2021-43,image/png,905559,900694,0.0270
CC-MAIN-2021-43,image/svg+xml,27582,27481,0.0008
CC-MAIN-2021-43,image/tiff,17601,17443,0.0005
CC-MAIN-2021-43,image/vnd.djvu,12564,12542,0.0004
CC-MAIN-2021-43,image/webp,10192,10174,0.0003
CC-MAIN-2021-43,message/rfc822,12489,12487,0.0004
CC-MAIN-2021-43,text/calendar,1118390,1117926,0.0334
CC-MAIN-2021-43,text/css,11697,11686,0.0003
CC-MAIN-2021-43,text/csv,184623,184574,0.0055
CC-MAIN-2021-43,text/directory,10380,10380,0.0003
CC-MAIN-2021-43,text/enriched,28979,28978,0.0009
CC-MAIN-2021-43,text/html,3288141956,3271348940,98.1776
CC-MAIN-2021-43,text/javascript,9697,9684,0.0003
CC-MAIN-2021-43,text/pdf,1670,1670,0.0000
CC-MAIN-2021-43,text/plain,2153633,2152915,0.0643
CC-MAIN-2021-43,text/prs.lines.tag,3813,3813,0.0001
CC-MAIN-2021-43,text/tab-separated-values,21065,21064,0.0006
CC-MAIN-2021-43,text/turtle,40872,40867,0.0012
CC-MAIN-2021-43,text/vcard,44965,44960,0.0013
CC-MAIN-2021-43,text/x-bibtex,16284,16278,0.0005
CC-MAIN-2021-43,text/x-c,9811,9810,0.0003
CC-MAIN-2021-43,text/x-csrc,24775,24774,0.0007
CC-MAIN-2021-43,text/x-diff,16581,16579,0.0005
CC-MAIN-2021-43,text/x-patch,21765,21760,0.0006
CC-MAIN-2021-43,text/x-perl,3065,3065,0.0001
CC-MAIN-2021-43,text/x-vcalendar,12779,12779,0.0004
CC-MAIN-2021-43,text/x-vcard,69678,69668,0.0021
CC-MAIN-2021-43,text/xml,2201598,2199179,0.0657
CC-MAIN-2021-43,unknown/unknown,13221,13217,0.0004
CC-MAIN-2021-43,video/mp4,71346,70816,0.0021
CC-MAIN-2021-43,video/webm,4062,4061,0.0001
CC-MAIN-2021-43,video/x-ms-asf,7779,7778,0.0002
CC-MAIN-2021-49,<other>,2610135,2604104,0.1033
CC-MAIN-2021-49,application/atom+xml,3121452,3121224,0.1235
CC-MAIN-2021-49,application/download,116046,116031,0.0046
CC-MAIN-2021-49,application/epub+zip,54086,54066,0.0021
CC-MAIN-2021-49,application/force-download,160026,160002,0.0063
CC-MAIN-2021-49,application/javascript,8784,8780,0.0003
CC-MAIN-2021-49,application/json,849482,849166,0.0336
CC-MAIN-2021-49,application/ld+json,26683,26682,0.0011
CC-MAIN-2021-49,application/marc,14954,14951,0.0006
CC-MAIN-2021-49,application/msword,119165,118724,0.0047
CC-MAIN-2021-49,application/octet-stream,1851580,1849672,0.0733
CC-MAIN-2021-49,application/octetstream,10046,10042,0.0004
CC-MAIN-2021-49,application/pdf,34978700,34894692,1.3842
CC-MAIN-2021-49,application/pgp-encrypted,4699,4698,0.0002
CC-MAIN-2021-49,application/pgp-signature,74855,74853,0.0030
CC-MAIN-2021-49,application/postscript,8965,8951,0.0004
CC-MAIN-2021-49,application/rdf+xml,129928,129923,0.0051
CC-MAIN-2021-49,application/rss+xml,2171529,2170243,0.0859
CC-MAIN-2021-49,application/rtf,38978,38963,0.0015
CC-MAIN-2021-49,application/save-to-disk,312,312,0.0000
CC-MAIN-2021-49,application/text,71911,71911,0.0028
CC-MAIN-2021-49,application/unknown,11753,11753,0.0005
CC-MAIN-2021-49,application/vnd.android.package-archive,12060,11972,0.0005
CC-MAIN-2021-49,application/vnd.google-earth.kml+xml,56565,56522,0.0022
CC-MAIN-2021-49,application/vnd.google-earth.kmz,11296,11295,0.0004
CC-MAIN-2021-49,application/vnd.ms-excel,81439,81254,0.0032
CC-MAIN-2021-49,application/vnd.ms-powerpoint,36632,36623,0.0014
CC-MAIN-2021-49,application/vnd.ms-word,22036,22023,0.0009
CC-MAIN-2021-49,application/vnd.oasis.opendocument.text,33619,33606,0.0013
CC-MAIN-2021-49,application/vnd.openxmlformats-officedocument.presentationml.presentation,11556,11481,0.0005
CC-MAIN-2021-49,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,60534,60229,0.0024
CC-MAIN-2021-49,application/vnd.openxmlformats-officedocument.wordprocessingml.document,105396,104994,0.0042
CC-MAIN-2021-49,application/vnd.wap.xhtml+xml,8685,8649,0.0003
CC-MAIN-2021-49,application/x-bibtex,110839,110839,0.0044
CC-MAIN-2021-49,application/x-bittorrent,6498,6497,0.0003
CC-MAIN-2021-49,application/x-bzip2,12704,12703,0.0005
CC-MAIN-2021-49,application/x-debian-package,412,411,0.0000
CC-MAIN-2021-49,application/x-download,57742,57342,0.0023
CC-MAIN-2021-49,application/x-endnote-refer,125038,125036,0.0049
CC-MAIN-2021-49,application/x-gzip,44686,44673,0.0018
CC-MAIN-2021-49,application/x-httpd-php,7166,7129,0.0003
CC-MAIN-2021-49,application/x-java-jnlp-file,13559,13535,0.0005
CC-MAIN-2021-49,application/x-javascript,7549,7488,0.0003
CC-MAIN-2021-49,application/x-json,17,17,0.0000
CC-MAIN-2021-49,application/x-mobipocket-ebook,6061,6057,0.0002
CC-MAIN-2021-49,application/x-msdownload,10289,10189,0.0004
CC-MAIN-2021-49,application/x-netcdf,25549,25549,0.0010
CC-MAIN-2021-49,application/x-rar-compressed,4905,4851,0.0002
CC-MAIN-2021-49,application/x-research-info-systems,289480,289478,0.0115
CC-MAIN-2021-49,application/x-shockwave-flash,12489,12458,0.0005
CC-MAIN-2021-49,application/x-tar,15321,15312,0.0006
CC-MAIN-2021-49,application/x-tex,7394,7394,0.0003
CC-MAIN-2021-49,application/x-troff-man,16310,16306,0.0006
CC-MAIN-2021-49,application/x-zip-compressed,26689,26561,0.0011
CC-MAIN-2021-49,application/xhtml+xml,1653195,1650782,0.0654
CC-MAIN-2021-49,application/xml,956493,955532,0.0378
CC-MAIN-2021-49,application/zip,185505,184665,0.0073
CC-MAIN-2021-49,audio/mp3,7493,7487,0.0003
CC-MAIN-2021-49,audio/mpeg,134021,132432,0.0053
CC-MAIN-2021-49,audio/x-mpegurl,25936,25923,0.0010
CC-MAIN-2021-49,audio/x-pn-realaudio,2625,2616,0.0001
CC-MAIN-2021-49,audio/x-scpls,4488,4481,0.0002
CC-MAIN-2021-49,audio/x-wav,6044,5952,0.0002
CC-MAIN-2021-49,binary/octet-stream,45091,45007,0.0018
CC-MAIN-2021-49,image/gif,206854,206347,0.0082
CC-MAIN-2021-49,image/jp2,919,919,0.0000
CC-MAIN-2021-49,image/jpeg,5719156,5707070,0.2263
CC-MAIN-2021-49,image/jpg,82544,82273,0.0033
CC-MAIN-2021-49,image/pjpeg,22523,22452,0.0009
CC-MAIN-2021-49,image/png,1002821,1000016,0.0397
CC-MAIN-2021-49,image/svg+xml,29173,29144,0.0012
CC-MAIN-2021-49,image/tiff,22413,22410,0.0009
CC-MAIN-2021-49,image/vnd.djvu,14321,14320,0.0006
CC-MAIN-2021-49,image/webp,18219,18214,0.0007
CC-MAIN-2021-49,message/rfc822,24307,24305,0.0010
CC-MAIN-2021-49,text/calendar,1195548,1195312,0.0473
CC-MAIN-2021-49,text/css,11985,11926,0.0005
CC-MAIN-2021-49,text/csv,186108,186054,0.0074
CC-MAIN-2021-49,text/directory,8295,8295,0.0003
CC-MAIN-2021-49,text/enriched,28933,28933,0.0011
CC-MAIN-2021-49,text/html,2462602194,2446291534,97.4487
CC-MAIN-2021-49,text/javascript,20540,20525,0.0008
CC-MAIN-2021-49,text/pdf,1007,1007,0.0000
CC-MAIN-2021-49,text/plain,2580687,2579544,0.1021
CC-MAIN-2021-49,text/prs.lines.tag,20395,20395,0.0008
CC-MAIN-2021-49,text/tab-separated-values,29270,29270,0.0012
CC-MAIN-2021-49,text/turtle,54389,54388,0.0022
CC-MAIN-2021-49,text/vcard,48657,48631,0.0019
CC-MAIN-2021-49,text/x-bibtex,18549,18520,0.0007
CC-MAIN-2021-49,text/x-c,24064,24063,0.0010
CC-MAIN-2021-49,text/x-csrc,24384,24383,0.0010
CC-MAIN-2021-49,text/x-diff,11882,11857,0.0005
CC-MAIN-2021-49,text/x-patch,23185,23164,0.0009
CC-MAIN-2021-49,text/x-perl,1935,1935,0.0001
CC-MAIN-2021-49,text/x-vcalendar,20530,20530,0.0008
CC-MAIN-2021-49,text/x-vcard,76494,76481,0.0030
CC-MAIN-2021-49,text/xml,2135484,2133113,0.0845
CC-MAIN-2021-49,unknown/unknown,14896,14892,0.0006
CC-MAIN-2021-49,video/mp4,85697,84886,0.0034
CC-MAIN-2021-49,video/webm,3694,3694,0.0001
CC-MAIN-2021-49,video/x-ms-asf,8272,8272,0.0003
CC-MAIN-2022-05,<other>,2500182,2495282,0.0837
CC-MAIN-2022-05,application/atom+xml,2442704,2442561,0.0818
CC-MAIN-2022-05,application/download,88190,88181,0.0030
CC-MAIN-2022-05,application/epub+zip,60654,60624,0.0020
CC-MAIN-2022-05,application/force-download,133313,133304,0.0045
CC-MAIN-2022-05,application/javascript,6140,6137,0.0002
CC-MAIN-2022-05,application/json,835105,834888,0.0280
CC-MAIN-2022-05,application/ld+json,26254,26243,0.0009
CC-MAIN-2022-05,application/marc,14089,14089,0.0005
CC-MAIN-2022-05,application/msword,100158,99951,0.0034
CC-MAIN-2022-05,application/octet-stream,1586448,1584890,0.0531
CC-MAIN-2022-05,application/octetstream,9642,9638,0.0003
CC-MAIN-2022-05,application/pdf,25020936,24963211,0.8378
CC-MAIN-2022-05,application/pgp-encrypted,3383,3383,0.0001
CC-MAIN-2022-05,application/pgp-signature,65144,65143,0.0022
