crawl,primary_language,pages,urls,%pages/crawl
CC-MAIN-2022-33,bod,34873,34370,0.0013
CC-MAIN-2022-33,bos,1111871,1104754,0.0430
CC-MAIN-2022-33,bre,65176,65090,0.0025
CC-MAIN-2022-33,bul,6831808,6801616,0.2639
CC-MAIN-2022-33,cat,5742610,5691175,0.2218
CC-MAIN-2022-33,ceb,60973,60948,0.0024
CC-MAIN-2022-33,ces,24459488,24260458,0.9449
CC-MAIN-2022-33,chr,838,838,0.0000
CC-MAIN-2022-33,cos,62526,62404,0.0024
CC-MAIN-2022-33,crs,1592,1580,0.0001
CC-MAIN-2022-33,cym,304753,303536,0.0118
CC-MAIN-2022-33,dan,10958052,10866382,0.4233
CC-MAIN-2022-33,deu,135647238,134502162,5.2400
CC-MAIN-2022-33,div,50328,50282,0.0019
CC-MAIN-2022-33,dzo,2840,2840,0.0001
CC-MAIN-2022-33,ell,15475694,15412613,0.5978
CC-MAIN-2022-33,eng,1210921891,1200615375,46.7774
CC-MAIN-2022-33,epo,257640,256336,0.0100
CC-MAIN-2022-33,est,3088149,3066601,0.1193
CC-MAIN-2022-33,eus,902482,894366,0.0349
CC-MAIN-2022-33,fao,90136,89697,0.0035
CC-MAIN-2022-33,fas,16501324,16399382,0.6374
CC-MAIN-2022-33,fij,2565,2557,0.0001
CC-MAIN-2022-33,fin,9568458,9496471,0.3696
CC-MAIN-2022-33,fra,111604616,110791415,4.3112
CC-MAIN-2022-33,fry,73577,73250,0.0028
CC-MAIN-2022-33,gla,43382,43314,0.0017
CC-MAIN-2022-33,gle,164777,163363,0.0064
CC-MAIN-2022-33,glg,1032061,1027187,0.0399
CC-MAIN-2022-33,glv,8902,8875,0.0003
CC-MAIN-2022-33,got,367,367,0.0000
CC-MAIN-2022-33,grn,13840,13797,0.0005
CC-MAIN-2022-33,guj,337010,336073,0.0130
CC-MAIN-2022-33,hat,41338,41264,0.0016
CC-MAIN-2022-33,hau,71486,71163,0.0028
CC-MAIN-2022-33,haw,17087,17074,0.0007
CC-MAIN-2022-33,heb,6081479,6043647,0.2349
CC-MAIN-2022-33,hin,3801292,3788573,0.1468
CC-MAIN-2022-33,hmn,16846,16812,0.0007
CC-MAIN-2022-33,hrv,4967526,4943256,0.1919
CC-MAIN-2022-33,hun,14697231,14610953,0.5677
CC-MAIN-2022-33,hye,877406,872910,0.0339
CC-MAIN-2022-33,ibo,14989,14918,0.0006
CC-MAIN-2022-33,iku,6397,6388,0.0002
CC-MAIN-2022-33,ile,7330,7302,0.0003
CC-MAIN-2022-33,ina,14358,14299,0.0006
CC-MAIN-2022-33,ind,19315087,19193381,0.7461
CC-MAIN-2022-33,ipk,2111,2110,0.0001
CC-MAIN-2022-33,isl,890306,884749,0.0344
CC-MAIN-2022-33,ita,64008140,63592211,2.4726
CC-MAIN-2022-33,jav,51950,51907,0.0020
CC-MAIN-2022-33,jpn,112580757,112059816,4.3489
CC-MAIN-2022-33,kal,21741,21644,0.0008
CC-MAIN-2022-33,kan,327044,326351,0.0126
CC-MAIN-2022-33,kas,41,40,0.0000
CC-MAIN-2022-33,kat,972998,969906,0.0376
CC-MAIN-2022-33,kaz,608034,599389,0.0235
CC-MAIN-2022-33,kha,4369,4360,0.0002
CC-MAIN-2022-33,khm,260976,259543,0.0101
CC-MAIN-2022-33,kin,53310,53185,0.0021
CC-MAIN-2022-33,kir,119258,118921,0.0046
CC-MAIN-2022-33,kor,19004178,18932272,0.7341
CC-MAIN-2022-33,kur,150863,150233,0.0058
CC-MAIN-2022-33,lao,90682,90336,0.0035
CC-MAIN-2022-33,lat,1912081,1904638,0.0739
CC-MAIN-2022-33,lav,2049455,2030363,0.0792
CC-MAIN-2022-33,lif,28,28,0.0000
CC-MAIN-2022-33,lin,4990,4978,0.0002
CC-MAIN-2022-33,lit,3915506,3889756,0.1513
CC-MAIN-2022-33,ltz,88020,87683,0.0034
CC-MAIN-2022-33,lug,4462,4456,0.0002
CC-MAIN-2022-33,mal,614233,612200,0.0237
CC-MAIN-2022-33,mar,516232,514925,0.0199
CC-MAIN-2022-33,mfe,4650,4641,0.0002
CC-MAIN-2022-33,mkd,858178,855150,0.0332
CC-MAIN-2022-33,mlg,61758,61492,0.0024
CC-MAIN-2022-33,mlt,112762,111851,0.0044
CC-MAIN-2022-33,mon,546479,545343,0.0211
CC-MAIN-2022-33,mri,36719,36586,0.0014
CC-MAIN-2022-33,msa,1886960,1879218,0.0729
CC-MAIN-2022-33,mya,265640,264832,0.0103
CC-MAIN-2022-33,nau,981,977,0.0000
CC-MAIN-2022-33,nep,824697,822832,0.0319
CC-MAIN-2022-33,nld,47807851,47409352,1.8468
CC-MAIN-2022-33,nno,373510,371764,0.0144
CC-MAIN-2022-33,nor,8083278,8017850,0.3123
CC-MAIN-2022-33,nso,1130,1130,0.0000
CC-MAIN-2022-33,nya,15569,15547,0.0006
CC-MAIN-2022-33,oci,62213,61425,0.0024
CC-MAIN-2022-33,ori,121813,121669,0.0047
CC-MAIN-2022-33,orm,11234,11215,0.0004
CC-MAIN-2022-33,pan,190480,190059,0.0074
CC-MAIN-2022-33,pol,41676010,41387193,1.6099
CC-MAIN-2022-33,por,55467611,55152463,2.1427
CC-MAIN-2022-33,pus,80786,80325,0.0031
CC-MAIN-2022-33,que,13483,13477,0.0005
CC-MAIN-2022-33,roh,24538,23973,0.0009
CC-MAIN-2022-33,ron,14995106,14922773,0.5793
CC-MAIN-2022-33,run,3042,3035,0.0001
CC-MAIN-2022-33,rus,142782540,141987145,5.5156
CC-MAIN-2022-33,sag,1411,1410,0.0001
CC-MAIN-2022-33,san,61991,61895,0.0024
CC-MAIN-2022-33,sco,13973,13929,0.0005
CC-MAIN-2022-33,sin,198670,198032,0.0077
CC-MAIN-2022-33,slk,8264246,8209208,0.3192
CC-MAIN-2022-33,slv,3681131,3658126,0.1422
CC-MAIN-2022-33,smo,16086,16020,0.0006
CC-MAIN-2022-33,sna,17777,17707,0.0007
CC-MAIN-2022-33,snd,34581,34172,0.0013
CC-MAIN-2022-33,som,108405,108139,0.0042
CC-MAIN-2022-33,sot,21122,21085,0.0008
CC-MAIN-2022-33,spa,111093975,110317996,4.2915
CC-MAIN-2022-33,sqi,1125223,1121320,0.0435
CC-MAIN-2022-33,srp,5411504,5384104,0.2090
CC-MAIN-2022-33,ssw,846,843,0.0000
CC-MAIN-2022-33,sun,22443,22427,0.0009
CC-MAIN-2022-33,sux,221,220,0.0000
CC-MAIN-2022-33,swa,189671,188792,0.0073
CC-MAIN-2022-33,swe,16802380,16654330,0.6491
CC-MAIN-2022-33,syr,14975,14956,0.0006
CC-MAIN-2022-33,tam,1171021,1167633,0.0452
CC-MAIN-2022-33,tat,195832,195654,0.0076
CC-MAIN-2022-33,tel,516764,512979,0.0200
CC-MAIN-2022-33,tgk,123725,123589,0.0048
CC-MAIN-2022-33,tgl,208654,207699,0.0081
CC-MAIN-2022-33,tha,10888547,10820106,0.4206
CC-MAIN-2022-33,tir,12000,11852,0.0005
CC-MAIN-2022-33,ton,1129,1120,0.0000
CC-MAIN-2022-33,tsn,2418,2408,0.0001
CC-MAIN-2022-33,tso,1057,1056,0.0000
CC-MAIN-2022-33,tuk,61071,61027,0.0024
CC-MAIN-2022-33,tur,23073928,22926353,0.8913
CC-MAIN-2022-33,uig,34791,34626,0.0013
CC-MAIN-2022-33,ukr,10928470,10839257,0.4222
CC-MAIN-2022-33,urd,727746,721592,0.0281
CC-MAIN-2022-33,uzb,404170,401139,0.0156
CC-MAIN-2022-33,ven,684,678,0.0000
CC-MAIN-2022-33,vie,22324661,22201110,0.8624
CC-MAIN-2022-33,vol,13924,13899,0.0005
CC-MAIN-2022-33,war,64206,63916,0.0025
CC-MAIN-2022-33,wol,4555,4518,0.0002
CC-MAIN-2022-33,xho,43971,43939,0.0017
CC-MAIN-2022-33,yid,38973,38930,0.0015
CC-MAIN-2022-33,yor,26081,26055,0.0010
CC-MAIN-2022-33,zha,1176,1174,0.0000
CC-MAIN-2022-33,zho,130426952,130060633,5.0383
CC-MAIN-2022-33,zul,47757,47719,0.0018
CC-MAIN-2022-40,<unknown>,81556058,81556058,2.5673
CC-MAIN-2022-40,aar,3620,3597,0.0001
CC-MAIN-2022-40,abk,24355,24240,0.0008
CC-MAIN-2022-40,afr,268370,267717,0.0084
CC-MAIN-2022-40,aka,2078,2074,0.0001
CC-MAIN-2022-40,amh,118039,117862,0.0037
CC-MAIN-2022-40,ara,21149346,21066109,0.6658
CC-MAIN-2022-40,asm,78020,77845,0.0025
CC-MAIN-2022-40,aym,2133,2100,0.0001
CC-MAIN-2022-40,aze,1316564,1312736,0.0414
CC-MAIN-2022-40,bak,42661,42650,0.0013
CC-MAIN-2022-40,bel,513069,511902,0.0162
CC-MAIN-2022-40,ben,2955076,2948179,0.0930
CC-MAIN-2022-40,bih,20232,20222,0.0006
CC-MAIN-2022-40,bis,4195,4163,0.0001
CC-MAIN-2022-40,bod,54492,54453,0.0017
CC-MAIN-2022-40,bos,1503494,1499555,0.0473
CC-MAIN-2022-40,bre,92313,92199,0.0029
CC-MAIN-2022-40,bul,9211828,9183300,0.2900
CC-MAIN-2022-40,cat,7350182,7299380,0.2314
CC-MAIN-2022-40,ceb,77463,77430,0.0024
CC-MAIN-2022-40,ces,35163533,34983169,1.1069
CC-MAIN-2022-40,chr,2335,2335,0.0001
CC-MAIN-2022-40,cos,83563,83453,0.0026
CC-MAIN-2022-40,crs,2298,2288,0.0001
CC-MAIN-2022-40,cym,300823,299624,0.0095
CC-MAIN-2022-40,dan,13662425,13581598,0.4301
CC-MAIN-2022-40,deu,186829478,185742847,5.8811
CC-MAIN-2022-40,div,68095,68045,0.0021
CC-MAIN-2022-40,dzo,4783,4781,0.0002
CC-MAIN-2022-40,ell,18649125,18587747,0.5870
CC-MAIN-2022-40,eng,1457454193,1448381690,45.8786
CC-MAIN-2022-40,epo,287816,286272,0.0091
CC-MAIN-2022-40,est,4300315,4276042,0.1354
CC-MAIN-2022-40,eus,1024671,1018049,0.0323
CC-MAIN-2022-40,fao,127497,127222,0.0040
CC-MAIN-2022-40,fas,20907887,20811965,0.6582
CC-MAIN-2022-40,fij,5016,5012,0.0002
CC-MAIN-2022-40,fin,12961453,12887458,0.4080
CC-MAIN-2022-40,fra,150113951,149335182,4.7254
CC-MAIN-2022-40,fry,100215,99850,0.0032
CC-MAIN-2022-40,gla,49162,49068,0.0015
CC-MAIN-2022-40,gle,199757,198833,0.0063
CC-MAIN-2022-40,glg,1270851,1265434,0.0400
CC-MAIN-2022-40,glv,16043,16030,0.0005
CC-MAIN-2022-40,got,988,988,0.0000
CC-MAIN-2022-40,grn,20443,20375,0.0006
CC-MAIN-2022-40,guj,399594,398656,0.0126
CC-MAIN-2022-40,hat,57653,57533,0.0018
CC-MAIN-2022-40,hau,89866,89606,0.0028
CC-MAIN-2022-40,haw,22738,22724,0.0007
CC-MAIN-2022-40,heb,3658867,3643652,0.1152
CC-MAIN-2022-40,hin,5043521,5029497,0.1588
CC-MAIN-2022-40,hmn,20558,20545,0.0006
CC-MAIN-2022-40,hrv,6286031,6264594,0.1979
CC-MAIN-2022-40,hun,19357344,19279673,0.6093
CC-MAIN-2022-40,hye,999051,995173,0.0314
CC-MAIN-2022-40,ibo,19919,19895,0.0006
CC-MAIN-2022-40,iku,6877,6862,0.0002
CC-MAIN-2022-40,ile,9604,9579,0.0003
CC-MAIN-2022-40,ina,22853,22802,0.0007
CC-MAIN-2022-40,ind,25385245,25273804,0.7991
CC-MAIN-2022-40,ipk,2527,2521,0.0001
CC-MAIN-2022-40,isl,1261200,1254859,0.0397
CC-MAIN-2022-40,ita,81680848,81300960,2.5712
CC-MAIN-2022-40,jav,72924,72842,0.0023
CC-MAIN-2022-40,jpn,152116124,151676484,4.7884
CC-MAIN-2022-40,kal,32967,32900,0.0010
CC-MAIN-2022-40,kan,388490,387817,0.0122
CC-MAIN-2022-40,kas,218,218,0.0000
CC-MAIN-2022-40,kat,1118929,1115973,0.0352
CC-MAIN-2022-40,kaz,670389,666999,0.0211
CC-MAIN-2022-40,kha,5497,5484,0.0002
CC-MAIN-2022-40,khm,343092,342032,0.0108
CC-MAIN-2022-40,kin,64886,64801,0.0020
CC-MAIN-2022-40,kir,154294,153605,0.0049
CC-MAIN-2022-40,kor,20642069,20581631,0.6498
CC-MAIN-2022-40,kur,173614,172656,0.0055
CC-MAIN-2022-40,lao,141940,141520,0.0045
CC-MAIN-2022-40,lat,3913862,3908671,0.1232
CC-MAIN-2022-40,lav,2639219,2623857,0.0831
CC-MAIN-2022-40,lif,14,14,0.0000
CC-MAIN-2022-40,lin,7269,7262,0.0002
CC-MAIN-2022-40,lit,5136938,5111955,0.1617
CC-MAIN-2022-40,ltz,118881,118569,0.0037
CC-MAIN-2022-40,lug,6023,6021,0.0002
CC-MAIN-2022-40,mal,704562,703194,0.0222
CC-MAIN-2022-40,mar,676791,675444,0.0213
CC-MAIN-2022-40,mfe,4792,4776,0.0002
CC-MAIN-2022-40,mkd,1101605,1098562,0.0347
CC-MAIN-2022-40,mlg,97960,97402,0.0031
CC-MAIN-2022-40,mlt,134965,133348,0.0042
CC-MAIN-2022-40,mon,685400,684332,0.0216
CC-MAIN-2022-40,mri,42164,41993,0.0013
CC-MAIN-2022-40,msa,2623861,2616369,0.0826
CC-MAIN-2022-40,mya,400730,399192,0.0126
CC-MAIN-2022-40,nau,1601,1601,0.0001
CC-MAIN-2022-40,nep,967048,965410,0.0304
CC-MAIN-2022-40,nld,65394910,65030555,2.0585
CC-MAIN-2022-40,nno,514840,513115,0.0162
CC-MAIN-2022-40,nor,10867364,10802684,0.3421
CC-MAIN-2022-40,nso,2760,2759,0.0001
CC-MAIN-2022-40,nya,19927,19906,0.0006
CC-MAIN-2022-40,oci,102702,102472,0.0032
CC-MAIN-2022-40,ori,140393,140047,0.0044
CC-MAIN-2022-40,orm,16633,16578,0.0005
CC-MAIN-2022-40,pan,192483,192041,0.0061
CC-MAIN-2022-40,pol,52849259,52586688,1.6636
CC-MAIN-2022-40,por,36547124,36385253,1.1505
CC-MAIN-2022-40,pus,89711,89543,0.0028
CC-MAIN-2022-40,que,22121,22115,0.0007
CC-MAIN-2022-40,roh,39709,39203,0.0012
CC-MAIN-2022-40,ron,17907530,17834841,0.5637
CC-MAIN-2022-40,run,3251,3250,0.0001
CC-MAIN-2022-40,rus,189626979,188694580,5.9692
CC-MAIN-2022-40,sag,6103,6099,0.0002
CC-MAIN-2022-40,san,90926,90727,0.0029
CC-MAIN-2022-40,sco,21194,21154,0.0007
CC-MAIN-2022-40,sin,269996,269249,0.0085
CC-MAIN-2022-40,slk,12000190,11938806,0.3777
CC-MAIN-2022-40,slv,5024682,5004229,0.1582
CC-MAIN-2022-40,smo,18822,18790,0.0006
CC-MAIN-2022-40,sna,20921,20895,0.0007
CC-MAIN-2022-40,snd,47010,46059,0.0015
CC-MAIN-2022-40,som,126274,126002,0.0040
CC-MAIN-2022-40,sot,22626,22561,0.0007
CC-MAIN-2022-40,spa,141968166,141245640,4.4690
CC-MAIN-2022-40,sqi,1389826,1385459,0.0437
CC-MAIN-2022-40,srp,7005277,6978733,0.2205
CC-MAIN-2022-40,ssw,1183,1175,0.0000
CC-MAIN-2022-40,sun,36951,36929,0.0012
CC-MAIN-2022-40,sux,272,270,0.0000
CC-MAIN-2022-40,swa,244910,244409,0.0077
CC-MAIN-2022-40,swe,22138217,22010850,0.6969
CC-MAIN-2022-40,syr,15580,15567,0.0005
CC-MAIN-2022-40,tam,1416763,1412804,0.0446
CC-MAIN-2022-40,tat,199123,199051,0.0063
CC-MAIN-2022-40,tel,580842,579449,0.0183
CC-MAIN-2022-40,tgk,149308,149153,0.0047
CC-MAIN-2022-40,tgl,279172,278469,0.0088
CC-MAIN-2022-40,tha,13160226,13111602,0.4143
CC-MAIN-2022-40,tir,28296,28229,0.0009
CC-MAIN-2022-40,ton,1664,1656,0.0001
CC-MAIN-2022-40,tsn,2905,2861,0.0001
CC-MAIN-2022-40,tso,1301,1297,0.0000
CC-MAIN-2022-40,tuk,84992,84891,0.0027
CC-MAIN-2022-40,tur,26808055,26701272,0.8439
CC-MAIN-2022-40,uig,46231,46144,0.0015
CC-MAIN-2022-40,ukr,10496531,10416588,0.3304
CC-MAIN-2022-40,urd,869195,865099,0.0274
CC-MAIN-2022-40,uzb,514038,511819,0.0162
CC-MAIN-2022-40,ven,893,892,0.0000
CC-MAIN-2022-40,vie,32717366,32570273,1.0299
CC-MAIN-2022-40,vol,18025,18008,0.0006
CC-MAIN-2022-40,war,85928,85621,0.0027
CC-MAIN-2022-40,wol,4698,4681,0.0001
CC-MAIN-2022-40,xho,46386,46315,0.0015
CC-MAIN-2022-40,yid,54006,53953,0.0017
CC-MAIN-2022-40,yor,31169,31135,0.0010
CC-MAIN-2022-40,zha,2485,2478,0.0001
CC-MAIN-2022-40,zho,154858502,154566437,4.8747
CC-MAIN-2022-40,zul,54408,54310,0.0017
CC-MAIN-2022-49,<unknown>,91429620,91429620,2.7037
CC-MAIN-2022-49,aar,5136,5115,0.0002
CC-MAIN-2022-49,abk,22348,22182,0.0007
CC-MAIN-2022-49,afr,266836,266259,0.0079
CC-MAIN-2022-49,aka,2435,2413,0.0001
CC-MAIN-2022-49,amh,105653,105100,0.0031
CC-MAIN-2022-49,ara,22683855,22585457,0.6708
CC-MAIN-2022-49,asm,86142,85853,0.0025
CC-MAIN-2022-49,aym,2484,2372,0.0001
CC-MAIN-2022-49,aze,1360635,1355001,0.0402
CC-MAIN-2022-49,bak,98576,98568,0.0029
CC-MAIN-2022-49,bel,529012,527885,0.0156
CC-MAIN-2022-49,ben,3186992,3175562,0.0942
CC-MAIN-2022-49,bih,23770,23755,0.0007
CC-MAIN-2022-49,bis,4868,4854,0.0001
CC-MAIN-2022-49,bod,51861,51567,0.0015
CC-MAIN-2022-49,bos,1563599,1558968,0.0462
CC-MAIN-2022-49,bre,92080,91965,0.0027
CC-MAIN-2022-49,bul,9881343,9843146,0.2922
CC-MAIN-2022-49,cat,8012489,7949904,0.2369
CC-MAIN-2022-49,ceb,74302,74229,0.0022
CC-MAIN-2022-49,ces,37161326,36938683,1.0989
CC-MAIN-2022-49,chr,1917,1915,0.0001
CC-MAIN-2022-49,cos,80649,80378,0.0024
CC-MAIN-2022-49,crs,2702,2684,0.0001
CC-MAIN-2022-49,cym,345059,343784,0.0102
CC-MAIN-2022-49,dan,15127579,15020431,0.4473
CC-MAIN-2022-49,deu,198296288,196886582,5.8640
CC-MAIN-2022-49,div,77169,77146,0.0023
CC-MAIN-2022-49,dzo,5168,5167,0.0002
CC-MAIN-2022-49,ell,20518332,20435734,0.6068
CC-MAIN-2022-49,eng,1565833888,1554207978,46.3044
CC-MAIN-2022-49,epo,308245,306938,0.0091
CC-MAIN-2022-49,est,4624726,4594722,0.1368
CC-MAIN-2022-49,eus,1151164,1141941,0.0340
CC-MAIN-2022-49,fao,143339,142755,0.0042
CC-MAIN-2022-49,fas,22558926,22464006,0.6671
CC-MAIN-2022-49,fij,3398,3393,0.0001
CC-MAIN-2022-49,fin,14083477,13977793,0.4165
CC-MAIN-2022-49,fra,161532974,160493400,4.7768
CC-MAIN-2022-49,fry,106144,105593,0.0031
CC-MAIN-2022-49,gla,53903,53792,0.0016
CC-MAIN-2022-49,gle,220064,218837,0.0065
CC-MAIN-2022-49,glg,1380228,1374255,0.0408
CC-MAIN-2022-49,glv,11953,11931,0.0004
CC-MAIN-2022-49,got,894,893,0.0000
CC-MAIN-2022-49,grn,20346,20252,0.0006
CC-MAIN-2022-49,guj,423590,422940,0.0125
CC-MAIN-2022-49,hat,59759,59616,0.0018
CC-MAIN-2022-49,hau,88055,87363,0.0026
CC-MAIN-2022-49,haw,23990,23959,0.0007
CC-MAIN-2022-49,heb,3955045,3938324,0.1170
CC-MAIN-2022-49,hin,5382599,5363022,0.1592
CC-MAIN-2022-49,hmn,24047,24022,0.0007
CC-MAIN-2022-49,hrv,6729370,6700566,0.1990
CC-MAIN-2022-49,hun,20976678,20877230,0.6203
CC-MAIN-2022-49,hye,1064167,1060216,0.0315
CC-MAIN-2022-49,ibo,21515,21474,0.0006
CC-MAIN-2022-49,iku,6612,6574,0.0002
CC-MAIN-2022-49,ile,11345,11329,0.0003
CC-MAIN-2022-49,ina,22863,22799,0.0007
CC-MAIN-2022-49,ind,27026770,26868164,0.7992
CC-MAIN-2022-49,ipk,2096,2084,0.0001
CC-MAIN-2022-49,isl,1365880,1359305,0.0404
CC-MAIN-2022-49,ita,90744833,90237807,2.6835
CC-MAIN-2022-49,jav,77587,77498,0.0023
CC-MAIN-2022-49,jpn,150771095,150279468,4.4586
CC-MAIN-2022-49,kal,34751,34552,0.0010
CC-MAIN-2022-49,kan,410685,409806,0.0121
CC-MAIN-2022-49,kas,65,65,0.0000
CC-MAIN-2022-49,kat,1249187,1245650,0.0369
CC-MAIN-2022-49,kaz,718000,714952,0.0212
CC-MAIN-2022-49,kha,5469,5457,0.0002
CC-MAIN-2022-49,khm,358702,356773,0.0106
CC-MAIN-2022-49,kin,65862,65637,0.0019
CC-MAIN-2022-49,kir,174708,174044,0.0052
CC-MAIN-2022-49,kor,22068256,21999019,0.6526
CC-MAIN-2022-49,kur,188886,188424,0.0056
CC-MAIN-2022-49,lao,139680,139188,0.0041
CC-MAIN-2022-49,lat,3582723,3575812,0.1059
CC-MAIN-2022-49,lav,2813683,2795716,0.0832
CC-MAIN-2022-49,lif,34,34,0.0000
CC-MAIN-2022-49,lin,7840,7829,0.0002
CC-MAIN-2022-49,lit,5440194,5411367,0.1609
CC-MAIN-2022-49,ltz,127233,126872,0.0038
CC-MAIN-2022-49,lug,5965,5961,0.0002
CC-MAIN-2022-49,mal,740801,738877,0.0219
CC-MAIN-2022-49,mar,717441,716112,0.0212
CC-MAIN-2022-49,mfe,5770,5762,0.0002
CC-MAIN-2022-49,mkd,1230063,1225935,0.0364
CC-MAIN-2022-49,mlg,89702,89202,0.0027
CC-MAIN-2022-49,mlt,146486,144450,0.0043
CC-MAIN-2022-49,mon,805680,804518,0.0238
CC-MAIN-2022-49,mri,42851,42669,0.0013
CC-MAIN-2022-49,msa,2746448,2735745,0.0812
CC-MAIN-2022-49,mya,400142,398619,0.0118
CC-MAIN-2022-49,nau,1201,1199,0.0000
CC-MAIN-2022-49,nep,1035005,1033609,0.0306
CC-MAIN-2022-49,nld,72717229,72231155,2.1504
CC-MAIN-2022-49,nno,537114,534891,0.0159
CC-MAIN-2022-49,nor,11681345,11593542,0.3454
CC-MAIN-2022-49,nso,1899,1899,0.0001
CC-MAIN-2022-49,nya,19420,19383,0.0006
CC-MAIN-2022-49,oci,112007,111798,0.0033
CC-MAIN-2022-49,ori,142329,142205,0.0042
CC-MAIN-2022-49,orm,14828,14807,0.0004
CC-MAIN-2022-49,pan,211159,210671,0.0062
CC-MAIN-2022-49,pol,57083805,56756835,1.6881
CC-MAIN-2022-49,por,39007296,38819469,1.1535
CC-MAIN-2022-49,pus,97777,97251,0.0029
CC-MAIN-2022-49,que,22691,22684,0.0007
CC-MAIN-2022-49,roh,39250,38608,0.0012
CC-MAIN-2022-49,ron,19518484,19431250,0.5772
CC-MAIN-2022-49,run,2599,2599,0.0001
CC-MAIN-2022-49,rus,191558850,190705798,5.6647
CC-MAIN-2022-49,sag,4524,4523,0.0001
CC-MAIN-2022-49,san,95520,95387,0.0028
CC-MAIN-2022-49,sco,21627,21562,0.0006
CC-MAIN-2022-49,sin,286128,285220,0.0085
CC-MAIN-2022-49,slk,13153012,13084688,0.3890
CC-MAIN-2022-49,slv,5493461,5469076,0.1625
CC-MAIN-2022-49,smo,17763,17741,0.0005
CC-MAIN-2022-49,sna,19322,19295,0.0006
CC-MAIN-2022-49,snd,47813,46514,0.0014
CC-MAIN-2022-49,som,132869,132702,0.0039
CC-MAIN-2022-49,sot,19423,19398,0.0006
CC-MAIN-2022-49,spa,153644387,152720822,4.5435
CC-MAIN-2022-49,sqi,1522628,1516401,0.0450
CC-MAIN-2022-49,srp,7534743,7495705,0.2228
CC-MAIN-2022-49,ssw,1804,1105,0.0001
CC-MAIN-2022-49,sun,37777,37747,0.0011
CC-MAIN-2022-49,sux,488,488,0.0000
CC-MAIN-2022-49,swa,252153,251174,0.0075
CC-MAIN-2022-49,swe,23331279,23157229,0.6899
CC-MAIN-2022-49,syr,11752,11739,0.0003
CC-MAIN-2022-49,tam,1522411,1518560,0.0450
CC-MAIN-2022-49,tat,264399,264313,0.0078
CC-MAIN-2022-49,tel,610417,606497,0.0181
CC-MAIN-2022-49,tgk,166597,166396,0.0049
CC-MAIN-2022-49,tgl,291544,290139,0.0086
CC-MAIN-2022-49,tha,13618453,13551803,0.4027
CC-MAIN-2022-49,tir,26151,25773,0.0008
CC-MAIN-2022-49,ton,1837,1831,0.0001
CC-MAIN-2022-49,tsn,2518,2488,0.0001
CC-MAIN-2022-49,tso,1370,1369,0.0000
CC-MAIN-2022-49,tuk,87665,87477,0.0026
CC-MAIN-2022-49,tur,27187396,27037010,0.8040
CC-MAIN-2022-49,uig,44142,44104,0.0013
CC-MAIN-2022-49,ukr,11328002,11230528,0.3350
CC-MAIN-2022-49,urd,936482,932318,0.0277
CC-MAIN-2022-49,uzb,506530,501823,0.0150
CC-MAIN-2022-49,ven,608,601,0.0000
CC-MAIN-2022-49,vie,33603032,33397147,0.9937
CC-MAIN-2022-49,vol,17294,17271,0.0005
CC-MAIN-2022-49,war,87727,87375,0.0026
CC-MAIN-2022-49,wol,3768,3763,0.0001
CC-MAIN-2022-49,xho,50006,49908,0.0015
CC-MAIN-2022-49,yid,51729,51671,0.0015
CC-MAIN-2022-49,yor,34113,34079,0.0010
CC-MAIN-2022-49,zha,1986,1980,0.0001
CC-MAIN-2022-49,zho,155448839,155086341,4.5969
CC-MAIN-2022-49,zul,56014,55892,0.0017
CC-MAIN-2023-06,<unknown>,80339375,80339375,2.5188
CC-MAIN-2023-06,aar,4071,4060,0.0001
CC-MAIN-2023-06,abk,19674,19626,0.0006
CC-MAIN-2023-06,afr,243824,243138,0.0076
CC-MAIN-2023-06,aka,2104,2103,0.0001
CC-MAIN-2023-06,amh,118928,118449,0.0037
CC-MAIN-2023-06,ara,21550117,21472432,0.6756
CC-MAIN-2023-06,asm,99513,99438,0.0031
CC-MAIN-2023-06,aym,3397,3376,0.0001
CC-MAIN-2023-06,aze,1316289,1311988,0.0413
CC-MAIN-2023-06,bak,87346,87264,0.0027
CC-MAIN-2023-06,bel,535323,534623,0.0168
CC-MAIN-2023-06,ben,3071295,3065677,0.0963
CC-MAIN-2023-06,bih,22279,22264,0.0007
CC-MAIN-2023-06,bis,3736,3729,0.0001
CC-MAIN-2023-06,bod,44752,44467,0.0014
CC-MAIN-2023-06,bos,1521973,1518742,0.0477
CC-MAIN-2023-06,bre,88065,87906,0.0028
CC-MAIN-2023-06,bul,9473445,9439127,0.2970
CC-MAIN-2023-06,cat,7448207,7401712,0.2335
CC-MAIN-2023-06,ceb,76378,76352,0.0024
CC-MAIN-2023-06,ces,35066026,34897182,1.0994
CC-MAIN-2023-06,chr,2594,2577,0.0001
CC-MAIN-2023-06,cos,78795,78646,0.0025
CC-MAIN-2023-06,crs,2565,2553,0.0001
CC-MAIN-2023-06,cym,318468,317406,0.0100
CC-MAIN-2023-06,dan,14356456,14273532,0.4501
CC-MAIN-2023-06,deu,188215727,187058230,5.9010
CC-MAIN-2023-06,div,74478,74439,0.0023
CC-MAIN-2023-06,dzo,5463,5463,0.0002
CC-MAIN-2023-06,ell,19452908,19384766,0.6099
CC-MAIN-2023-06,eng,1475921881,1465675034,46.2733
CC-MAIN-2023-06,epo,304862,303445,0.0096
CC-MAIN-2023-06,est,4387542,4364975,0.1376
